algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
7,11,50,30,-500,500,-8049.76, 1385.4, 5337.81, -7857.77, 185312, -11210, -5872.15, 
7,12,50,30,-100,100,3.11458, 0.434196, 1.85972, 3.06746, 92552, 2.18813, 4.04785, 
7,13,50,30,0,3.14159,-15.5893, 0.569233, 2.8159, -15.5455, 159187, -17.1611, -14.3452, 
7,14,50,30,-30,30,-4.71758, 0.462803, 2.40307, -4.725, 128716, -6.30397, -3.90089, 
7,15,50,30,-100,100,2.02469e-18, 1.33962e-18, 6.69976e-18, 1.76881e-18, 46626, 3.59895e-19, 7.05966e-18, 
7,16,50,30,-10,10,1.65074e-15, 2.3488e-15, 8.97142e-15, 1.49966e-32, 168476, 1.49966e-32, 8.97142e-15, 
7,17,50,30,-100,100,7.5, 0, 0, 7.5, 38352, 7.5, 7.5, 
7,18,50,30,-100,100,0.0172679, 0.00126028, 0.0067247, 0.0174104, 95672, 0.0130494, 0.0197741, 
7,2,50,30,-100,100,4.47514e-13, 1.12537e-13, 5.70201e-13, 4.27334e-13, 42201, 2.51015e-13, 8.21215e-13, 
7,3,50,30,-100,100,27.3166, 8.31516, 61.5063, 26.2774, 35970, 23.7579, 85.2642, 
7,4,50,30,-30,30,115.468, 9.44349, 53.9137, 115.171, 70621, 82.057, 135.971, 
7,5,50,30,-500,500,9.34808e-15, 5.04296e-15, 2.39808e-14, 7.54952e-15, 112984, 3.33067e-15, 2.73115e-14, 
7,6,50,30,-30,30,-35.2635, 0.474025, 2.30783, -35.2074, 78931, -36.7567, -34.4489, 
7,7,50,30,-30,30,39.0865, 1.2062, 5.36424, 39.2649, 204879, 35.7679, 41.1321, 
7,8,50,30,-32,32,-86.3327, 0.000259117, 0.00163269, -86.3328, 138881, -86.3328, -86.3312, 
7,9,50,30,-32,32,9.03758e-07, 1.14779e-07, 4.93197e-07, 8.97458e-07, 188757, 6.8403e-07, 1.17723e-06, 
8,1,50,30,-512,512,2367.07, 1128.66, 3772.24, 1952.74, 94284, 1087.02, 4859.26, 
8,10,50,30,-500,500,-14363.1, 3872.32, 13847.5, -13477.1, 142822, -22012.4, -8164.92, 
8,11,50,30,-500,500,-7754.97, 1319.36, 5892.18, -7399.56, 171693, -11712.7, -5820.56, 
8,12,50,30,-100,100,6.76578, 1.84369, 7.42156, 6.17051, 102113, 4.08243, 11.504, 
8,13,50,30,0,3.14159,-15.3333, 0.664805, 3.22123, -15.351, 165892, -16.7941, -13.5729, 
8,14,50,30,-30,30,-5.16697, 0.400212, 1.86461, -5.14847, 114302, -6.07589, -4.21129, 
8,15,50,30,-100,100,3.30397e-23, 2.31278e-22, 1.65198e-21, 0, 63768, 0, 1.65198e-21, 
8,16,50,30,-10,10,0.0341544, 0.074341, 0.454324, 1.49966e-32, 190760, 1.49966e-32, 0.454324, 
8,17,50,30,-100,100,7.5, 2.33602e-07, 4.76837e-07, 7.5, 58058, 7.5, 7.5, 
8,18,50,30,-100,100,0.000464916, 0.00323838, 0.0231334, 1.12599e-07, 110359, 1.86272e-09, 0.0231334, 
8,2,50,30,-100,100,3.39893e-36, 1.23772e-36, 6.41776e-36, 3.30594e-36, 25502, 9.62503e-37, 7.38026e-36, 
8,3,50,30,-100,100,26.0977, 7.40911, 44.4222, 24.5351, 45509, 20.5956, 65.0179, 
8,4,50,30,-30,30,132.158, 10.1082, 45.7556, 133.342, 107708, 106.079, 151.834, 
8,5,50,30,-500,500,0.00285808, 0.00505658, 0.0221561, 2.22045e-16, 102869, 0, 0.0221561, 
8,6,50,30,-30,30,-35.4186, 0.576254, 2.56817, -35.4022, 80078, -36.7476, -34.1795, 
8,7,50,30,-30,30,44.076, 2.12037, 11.8538, 43.7665, 196678, 39.291, 51.1449, 
8,8,50,30,-32,32,-80.0383, 2.2398, 11.3062, -80.3974, 109976, -84.2872, -72.981, 
8,9,50,30,-32,32,0.206394, 1.01112, 5.15986, -1.28786e-14, 203495, -1.28786e-14, 5.15986, 
9,1,50,30,-512,512,1841.27, 376.542, 1697.88, 1900.8, 117397, 1051.2, 2749.08, 
9,10,50,30,-500,500,-18591.2, 1065.13, 4133.09, -18507.4, 147058, -20885.4, -16752.3, 
9,11,50,30,-500,500,-11980.9, 1016.55, 5591.3, -12214.9, 201470, -13355, -7763.7, 
9,12,50,30,-100,100,6.01649, 0.99503, 4.42039, 6.01391, 122925, 4.25456, 8.67495, 
9,13,50,30,0,3.14159,-13.9614, 0.852454, 3.53669, -13.9995, 140875, -15.8532, -12.3165, 
9,14,50,30,-30,30,-5.60988, 0.999445, 5.00889, -5.56821, 137693, -8.3807, -3.37181, 
9,15,50,30,-100,100,0, 0, 0, 0, 37687, 0, 0, 
9,16,50,30,-10,10,1.64348, 1.96974, 8.9056, 0.908648, 198250, 1.49966e-32, 8.9056, 
