algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
3,7,50,30,-30,30,37.2822, 0.891937, 4.85504, 37.3801, 15652.2, 34.6057, 39.4608, 
10,3,50,30,-100,100,164.307, 92.7467, 434.571, 142.558, 6140.57, 36.3295, 470.9, 
6,6,50,30,-30,30,-33.5237, 0.952942, 4.26757, -33.4817, 7401.72, -35.6875, -31.42, 
12,1,50,30,-512,512,7080.27, 334.614, 1460.51, 7056.18, 10881.8, 6311.75, 7772.26, 
8,10,50,30,-500,500,-9614.67, 1685.28, 10110.6, -9398.28, 15366.7, -17314.4, -7203.73, 
0,3,50,30,-100,100,2793.56, 2505.98, 11229.1, 2062.81, 7357.58, 694.435, 11923.6, 
15,11,50,30,-500,500,-13270.4, 1366.22, 9789.75, -13463.9, 50711.1, -13496.6, -3706.9, 
6,9,50,30,-32,32,33.0705, 33.3721, 137.827, 20.873, 11048.8, 5.80303e-05, 137.827, 
14,13,50,30,0,3.14159,-17.3479, 1.7439, 7.68542, -17.4221, 23107.4, -21.2141, -13.5287, 
7,14,50,30,-30,30,-3.51859, 0.343228, 1.47254, -3.49706, 10481.7, -4.3607, -2.88816, 
1,7,50,30,-30,30,36.5994, 1.11977, 4.96319, 36.4749, 15742.4, 33.6046, 38.5678, 
0,9,50,30,-32,32,18.9474, 8.32619, 59.6305, 17.6537, 18459.7, 10.7993, 70.4298, 
14,14,50,30,-30,30,-3.93559, 0.754968, 3.25689, -3.84281, 16414.2, -5.76602, -2.50914, 
4,14,50,30,-30,30,-9.57944, 0.830811, 4.06398, -9.74231, 11993.3, -11.3422, -7.27821, 
3,3,50,30,-100,100,170.952, 216.92, 830.649, 84.4645, 5009.51, 25.8356, 856.485, 
9,17,50,30,-100,100,7.50017, 0.000283783, 0.00191212, 7.50011, 6461.16, 7.50004, 7.50195, 
12,11,50,30,-500,500,-6421.38, 582.202, 2579.11, -6332.15, 15754.9, -8042.82, -5463.71, 
1,6,50,30,-30,30,-38.4718, 0.368386, 1.64664, -38.4397, 9442.85, -39.3271, -37.6804, 
1,16,50,30,-10,10,0.157529, 0.304572, 1.72776, 0.0895298, 14936.4, 1.304e-06, 1.72776, 
7,2,50,30,-100,100,0.0059814, 0.00213678, 0.0116824, 0.00566633, 3796.73, 0.00172886, 0.0134113, 
3,6,50,30,-30,30,-37.6357, 0.415875, 1.96269, -37.6622, 9651.03, -38.728, -36.7653, 
4,16,50,30,-10,10,1.95018, 1.29988, 5.6309, 1.54204, 14046.9, 0.0895284, 5.72043, 
15,3,50,30,-100,100,1.74461, 2.7014, 11.9251, 0.243475, 45852.6, 2.22773e-05, 11.9251, 
14,1,50,30,-512,512,3810.52, 787.776, 3720.56, 3757.09, 10665.9, 2267, 5987.55, 
12,12,50,30,-100,100,8.92343, 0.445535, 2.05441, 8.9083, 12608.2, 7.70293, 9.75735, 
12,10,50,30,-500,500,-7251.82, 590.206, 2670.68, -7109.63, 14146.6, -9000.67, -6329.99, 
15,2,50,30,-100,100,4.36789e-06, 1.04946e-05, 6.54503e-05, 7.37313e-07, 45747.1, 0, 6.54503e-05, 
11,14,50,30,-30,30,-5.21329, 1.40463, 4.9872, -5.19046, 8962.6, -7.93957, -2.95237, 
4,17,50,30,-100,100,7.93107, 0.783387, 3.80291, 7.62329, 5642.47, 7.50301, 11.3059, 
8,6,50,30,-30,30,-33.9614, 0.497892, 2.21193, -33.9969, 10638.3, -35.1831, -32.9712, 
9,9,50,30,-32,32,59.6905, 41.9943, 161.084, 49.6636, 16172, 0.000248891, 161.084, 
7,4,50,30,-30,30,153.858, 11.7212, 59.3198, 154.692, 8729.43, 117.824, 177.143, 
8,7,50,30,-30,30,47.625, 2.36194, 11.0349, 48.0334, 16205.1, 41.9429, 52.9778, 
11,15,50,30,-100,100,1.3994e-22, 2.07672e-22, 8.83077e-22, 5.01331e-23, 6511.52, 3.03646e-24, 8.86114e-22, 
4,6,50,30,-30,30,-37.8016, 0.597155, 2.86368, -37.7272, 9919.68, -39.734, -36.8704, 
4,5,50,30,-500,500,0.0248964, 0.0233773, 0.102828, 0.0185901, 9537.5, 5.44775e-05, 0.102883, 
9,18,50,30,-100,100,69.9422, 46.7486, 186.667, 58.8126, 8491.8, 0.0304778, 186.698, 
14,6,50,30,-30,30,-36.3908, 1.65738, 6.30295, -36.1423, 14454.8, -39.6101, -33.3071, 
13,5,50,30,-500,500,133.951, 53.2912, 211.73, 135.886, 11727.3, 19.1185, 230.848, 
1,1,50,30,-512,512,818.031, 267.976, 1300.19, 787.147, 7595.31, 130.74, 1430.93, 
5,12,50,30,-100,100,9.15472, 0.480752, 2.2485, 9.26633, 12282.6, 7.8036, 10.0521, 
8,15,50,30,-100,100,3.86871, 16.3809, 103.374, 0.00377197, 5886.16, 1.63668e-11, 103.374, 
6,7,50,30,-30,30,51.6907, 2.49504, 11.0315, 51.5938, 11760.6, 45.4559, 56.4874, 
6,17,50,30,-100,100,7.50006, 0.000127669, 0.000920296, 7.50003, 4213.12, 7.50001, 7.50093, 
1,12,50,30,-100,100,6.95353, 1.1825, 4.63777, 7.02713, 10831.6, 4.50801, 9.14579, 
7,6,50,30,-30,30,-33.8133, 0.537954, 3.24962, -33.6517, 9559.06, -36.1358, -32.8862, 
8,14,50,30,-30,30,-3.89915, 0.388242, 1.81404, -3.88674, 11247.8, -5.14936, -3.33532, 
