algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
7,5,50,30,-500,500,1.12453, 0.0310855, 0.142318, 1.11618, 8136, 1.07133, 1.21365, 
7,6,50,30,-30,30,-32.7274, 0.577042, 2.83892, -32.6927, 6057, -34.3858, -31.5469, 
7,7,50,30,-30,30,51.6163, 2.40523, 10.178, 51.8255, 17557, 46.5164, 56.6943, 
7,8,50,30,-32,32,-33.5543, 5.41485, 26.6997, -34.1037, 9243, -49.0303, -22.3306, 
7,9,50,30,-32,32,50.2921, 5.18473, 25.3417, 50.4496, 16603, 35.4373, 60.779, 
8,1,50,30,-512,512,6870.2, 692.857, 3539.78, 6969.99, 9330, 4546.42, 8086.2, 
8,10,50,30,-500,500,-7981.23, 1084.25, 5786.54, -7723.41, 11349, -11455.7, -5669.2, 
8,11,50,30,-500,500,-5361.68, 754.135, 3278.17, -5216.43, 15151, -7371.94, -4093.77, 
8,12,50,30,-100,100,8.4756, 2.18897, 6.55204, 7.7047, 7437, 5.79415, 12.3462, 
8,13,50,30,0,3.14159,-12.8388, 0.656899, 3.15696, -12.7371, 12504, -14.5827, -11.4257, 
8,14,50,30,-30,30,-3.24745, 0.379083, 1.9058, -3.17281, 10582, -4.63368, -2.72788, 
8,15,50,30,-100,100,1.57077, 6.08011, 31.4314, 0.0103406, 4856, 3.70461e-05, 31.4314, 
8,16,50,30,-10,10,0.183259, 0.223396, 0.998373, 0.0900042, 14973, 3.63087e-05, 0.99841, 
8,17,50,30,-100,100,7.66788, 0.0514942, 0.33756, 7.6595, 3852, 7.61204, 7.9496, 
8,18,50,30,-100,100,29.7917, 18.3558, 120.843, 24.4846, 7398, 8.48228, 129.325, 
8,2,50,30,-100,100,0.00155684, 0.000889537, 0.00352568, 0.00129593, 2262, 0.00066266, 0.00418834, 
8,3,50,30,-100,100,387.899, 1003.2, 6892.13, 148.602, 2494, 26.5565, 6918.68, 
8,4,50,30,-30,30,-33368.3, 3858.52, 17338.5, -33172.3, 6124, -42382.1, -25043.6, 
8,5,50,30,-500,500,0.0109105, 0.00893139, 0.0365348, 0.00664288, 7125, 0.00153826, 0.0380731, 
